document_id,year,family_size,citations
049-351-011-768-035,2024,1,1
049-531-483-896-359,2024,2,0
051-990-281-161-551,2024,1,4
053-066-784-019-089,2024,1,0
053-741-988-501-594,2024,1,0
054-293-980-120-420,2024,1,2
054-351-545-232-21X,2024,1,1
054-594-850-694-37X,2024,1,0
055-683-632-710-280,2024,2,2
056-114-061-430-168,2024,1,0
057-040-174-099-747,2024,2,1
057-164-455-529-701,2024,1,0
057-347-393-790-569,2024,1,1
057-976-131-874-748,2024,2,2
058-325-854-256-246,2024,2,0
059-043-198-611-369,2024,1,0
059-076-017-299-718,2024,1,2
060-442-230-219-417,2024,1,0
060-496-507-501-583,2024,1,0
063-342-592-816-308,2024,2,8
063-679-363-877-231,2024,1,1
064-312-014-918-125,2024,1,0
064-779-798-236-489,2024,4,2
064-796-141-459-578,2024,1,0
064-874-100-453-04X,2024,1,0
064-931-836-435-280,2024,1,10
066-929-369-956-975,2024,2,0
066-958-417-949-036,2024,2,4
068-766-475-981-743,2024,1,2
069-437-175-598-186,2024,1,0
069-509-056-165-150,2024,1,0
069-914-037-863-438,2024,2,4
070-256-577-251-022,2024,1,0
071-309-538-140-453,2024,1,2
071-380-174-149-511,2024,2,2
072-233-350-437-333,2024,2,1
072-516-234-591-27X,2024,1,2
072-751-248-729-41X,2024,1,0
073-207-154-463-793,2024,1,0
073-544-418-441-609,2024,1,0
073-698-875-557-545,2024,1,2
073-854-204-512-989,2024,1,0
074-713-754-180-066,2024,1,2
074-838-539-416-485,2024,1,0
075-254-681-925-616,2024,1,1
075-516-364-394-900,2024,1,0
075-904-749-144-19X,2024,2,0
076-246-497-224-939,2024,2,0
076-762-922-141-917,2024,1,4
077-525-196-292-514,2024,2,0
078-376-806-069-660,2024,1,0
078-575-245-525-751,2024,1,1
078-803-856-544-558,2024,1,0
080-000-452-392-271,2024,2,0
080-105-319-330-363,2024,2,2
080-344-798-741-239,2024,1,8
081-243-283-505-353,2024,2,5
081-872-807-501-719,2024,2,1
081-883-303-970-662,2024,2,4
082-679-142-418-727,2024,1,0
082-739-239-340-93X,2024,2,5
084-033-403-706-381,2024,1,0
084-235-672-734-749,2024,2,2
084-475-032-352-075,2024,1,0
084-477-120-180-786,2024,1,1
085-323-227-644-311,2024,1,0
085-756-134-263-230,2024,1,0
086-806-478-327-882,2024,1,0
087-183-406-265-115,2024,2,4
087-284-646-232-630,2024,2,0
088-354-066-533-75X,2024,1,2
089-570-238-196-546,2024,1,1
090-806-109-709-054,2024,1,0
091-625-366-932-250,2024,2,0
092-022-267-842-771,2024,1,4
093-285-434-351-840,2024,2,3
093-550-656-723-253,2024,1,1
094-790-250-642-284,2024,2,3
095-003-932-802-901,2024,2,7
095-177-539-834-51X,2024,1,0
095-436-315-127-078,2024,1,0
095-708-049-285-781,2024,2,1
095-734-401-854-138,2024,1,2
095-874-665-462-60X,2024,1,1
098-263-608-602-422,2024,1,1
099-431-280-318-706,2024,1,3
101-603-849-934-369,2024,2,1
102-509-141-998-469,2024,2,0
103-393-106-272-78X,2024,1,1
104-598-409-117-280,2024,1,0
105-075-445-852-921,2024,2,1
105-094-453-851-56X,2024,1,0
105-438-376-066-037,2024,1,0
105-684-610-431-690,2024,1,0
105-956-856-370-345,2024,2,5
107-389-510-155-562,2024,1,3
107-901-501-388-92X,2024,1,1
108-182-719-143-157,2024,2,0
109-220-799-900-082,2024,1,0
109-906-277-663-477,2024,1,0
110-437-124-451-859,2024,3,1
111-693-702-602-137,2024,1,8
112-617-903-013-701,2024,1,1
113-086-758-981-226,2024,1,0
113-858-819-828-493,2024,1,0
114-616-497-538-067,2024,1,3
115-519-992-097-811,2024,1,0
115-603-851-775-545,2024,2,0
116-540-982-183-268,2024,1,0
117-440-209-459-528,2024,2,1
117-447-577-198-001,2024,1,0
118-276-470-946-463,2024,2,0
119-021-567-789-267,2024,1,0
119-066-272-779-845,2024,2,1
119-957-113-557-056,2024,1,11
120-600-907-775-585,2024,2,0
120-690-754-418-668,2024,1,0
120-880-193-934-992,2024,1,0
121-628-790-570-682,2024,1,1
122-229-241-198-791,2024,1,1
122-781-651-248-770,2024,1,5
123-584-302-365-93X,2024,1,1
123-836-119-841-49X,2024,1,2
124-871-390-359-49X,2024,1,0
124-912-405-082-066,2024,2,2
125-259-832-505-155,2024,1,4
125-485-389-148-944,2024,1,1
126-389-658-171-20X,2024,1,2
126-473-915-088-039,2024,1,0
126-681-316-988-293,2024,1,1
127-475-463-061-673,2024,1,0
128-359-376-989-797,2024,1,1
129-019-647-908-561,2024,2,0
129-529-842-558-448,2024,2,0
129-954-282-680-329,2024,1,4
131-223-398-915-09X,2024,1,1
131-859-449-662-656,2024,1,1
133-139-706-963-650,2024,1,2
133-290-182-814-567,2024,2,3
133-810-359-667-942,2024,2,1
134-741-493-254-110,2024,1,2
135-386-243-601-813,2024,1,1
136-051-219-541-787,2024,1,2
136-147-416-916-388,2024,2,3
136-223-644-689-975,2024,1,0
136-443-199-324-373,2024,1,4
137-311-933-267-601,2024,2,8
137-735-040-935-085,2024,1,2
139-492-951-442-15X,2024,2,7
140-241-793-624-386,2024,1,0
141-473-731-342-139,2024,2,1
141-634-869-957-667,2024,2,3
141-636-543-029-667,2024,1,0
142-194-147-319-17X,2024,3,1
142-296-212-090-576,2024,2,5
142-556-568-303-825,2024,1,0
144-928-006-490-515,2024,1,3
145-499-234-842-766,2024,1,1
145-720-741-500-867,2024,1,1
146-183-194-126-751,2024,1,2
146-416-060-706-173,2024,1,2
146-539-218-915-064,2024,1,1
146-767-961-266-261,2024,1,0
147-385-627-756-719,2024,1,0
148-149-376-630-143,2024,1,0
148-195-187-661-263,2024,1,0
148-932-571-042-149,2024,2,5
148-954-670-103-346,2024,1,0
149-170-822-864-218,2024,3,3
150-427-840-461-873,2024,2,2
150-761-835-419-56X,2024,1,0
151-327-848-004-587,2024,1,0
151-407-224-385-844,2024,1,1
153-166-780-049-911,2024,2,1
153-470-283-689-72X,2024,1,2
154-144-329-029-165,2024,1,5
154-721-297-096-554,2024,1,0
155-292-424-734-760,2024,1,0
155-423-689-172-06X,2024,2,0
155-880-402-836-601,2024,1,1
156-795-487-943-296,2024,1,0
156-970-380-582-270,2024,1,2
158-016-646-417-507,2024,1,0
158-477-597-277-772,2024,1,0
159-330-478-357-024,2024,1,0
159-339-746-734-430,2024,2,5
159-506-161-108-341,2024,1,3
159-736-203-396-104,2024,3,2
159-757-220-081-430,2024,1,0
160-318-941-043-320,2024,1,1
160-491-508-654-998,2024,2,2
160-543-346-736-326,2024,1,1
160-809-329-806-367,2024,1,6
162-705-832-592-18X,2024,1,1
163-093-454-201-605,2024,1,2
163-399-669-665-556,2024,1,1
164-879-207-496-726,2024,2,2
165-245-219-305-853,2024,1,0
165-362-456-141-330,2024,1,1
165-640-235-262-558,2024,1,1
165-857-182-657-085,2024,2,0
166-177-568-230-591,2024,1,0
166-382-039-429-979,2024,1,0
166-564-059-095-889,2024,2,5
167-043-428-386-191,2024,1,0
168-530-510-598-85X,2024,2,4
169-025-086-404-76X,2024,1,0
169-407-049-283-261,2024,1,0
170-364-159-789-907,2024,2,0
170-497-653-117-080,2024,1,1
171-150-827-229-95X,2024,2,2
172-965-009-536-863,2024,1,0
172-979-673-271-952,2024,1,0
173-568-428-840-226,2024,1,1
173-981-761-137-656,2024,1,0
175-028-804-607-133,2024,1,3
175-235-554-473-217,2024,2,4
175-258-066-033-011,2024,1,4
180-299-829-942-785,2024,1,4
181-410-011-570-494,2024,2,5
182-357-003-183-87X,2024,1,1
182-626-652-529-132,2024,2,2
183-670-676-443-768,2024,1,1
185-122-481-414-997,2024,1,2
185-371-671-220-55X,2024,1,2
185-402-593-019-55X,2024,1,0
186-050-782-364-248,2024,2,0
186-911-279-514-095,2024,2,2
187-766-611-305-163,2024,1,3
187-837-415-615-848,2024,1,0
188-122-884-816-99X,2024,1,1
188-398-633-716-975,2024,2,2
189-114-813-223-966,2024,2,0
190-106-926-690-03X,2024,1,1
190-137-592-914-997,2024,2,2
190-871-709-123-205,2024,2,0
190-897-410-863-415,2024,1,2
191-149-828-035-652,2024,1,0
191-640-144-239-742,2024,1,0
193-011-109-278-958,2024,2,1
193-827-918-593-191,2024,1,0
193-945-324-541-869,2024,1,0
194-791-045-004-144,2024,1,3
195-168-767-221-281,2024,1,3
195-482-434-378-171,2024,1,0
195-980-491-189-117,2024,2,6
195-997-921-363-447,2024,1,1
196-782-343-889-604,2024,2,0
197-667-500-875-429,2024,2,1
198-357-308-613-632,2024,1,0
198-709-780-902-020,2024,1,1
199-333-858-291-471,2024,1,2
199-633-361-448-271,2024,2,0
199-902-984-111-969,2024,1,1
001-132-898-755-312,2025,1,0
001-691-511-280-916,2025,1,0
001-995-843-982-159,2025,1,0
003-020-615-590-56X,2025,1,0
005-066-839-690-558,2025,1,0
005-905-565-580-275,2025,1,0
006-547-081-760-180,2025,1,1
006-879-376-980-114,2025,2,0
007-255-022-589-530,2025,2,0
007-300-197-951-706,2025,2,0
007-844-283-707-916,2025,1,0
007-994-397-876-228,2025,1,0
008-520-830-691-104,2025,1,1
008-774-305-432-024,2025,1,0
009-997-422-854-319,2025,1,0
010-377-715-205-329,2025,1,1
012-540-235-852-180,2025,2,0
013-277-857-405-423,2025,1,1
013-882-863-484-40X,2025,1,0
015-255-554-671-498,2025,1,0
015-806-350-917-327,2025,1,1
015-936-542-273-058,2025,1,0
015-976-338-038-516,2025,1,0
017-059-376-931-721,2025,2,0
017-790-913-273-393,2025,1,0
018-108-542-210-028,2025,1,0
019-176-660-791-581,2025,1,0
020-569-923-838-912,2025,1,0
020-996-465-818-67X,2025,1,0
024-111-484-159-635,2025,1,0
024-453-965-033-953,2025,1,0
024-717-201-778-695,2025,1,1
024-743-630-881-411,2025,1,0
024-827-359-962-123,2025,2,0
024-948-811-707-788,2025,1,0
025-114-408-048-546,2025,1,1
026-715-449-895-805,2025,1,0
027-003-090-661-105,2025,1,0
027-399-085-470-471,2025,1,0
028-339-705-190-22X,2025,1,0
028-462-928-201-962,2025,1,0
028-467-924-829-878,2025,1,0
028-879-165-719-926,2025,2,1
030-172-993-381-003,2025,1,0
030-373-934-929-56X,2025,1,1
030-881-260-255-319,2025,1,0
031-781-218-447-42X,2025,1,0
031-828-239-146-584,2025,1,0
031-960-114-523-559,2025,1,1
032-046-609-223-808,2025,1,0
032-263-625-683-813,2025,1,0
033-275-256-430-558,2025,1,0
033-527-944-994-080,2025,1,0
033-560-259-569-152,2025,2,0
034-152-532-882-179,2025,1,3
036-210-256-761-412,2025,1,0
037-902-314-144-337,2025,1,0
039-150-489-884-277,2025,1,0
039-475-167-666-520,2025,1,0
040-688-900-789-81X,2025,1,3
040-945-875-063-738,2025,1,0
041-149-126-405-12X,2025,1,0
041-516-430-177-813,2025,1,3
042-184-817-577-940,2025,1,0
042-458-496-251-960,2025,2,0
042-868-617-611-777,2025,2,0
042-901-746-349-754,2025,1,0
043-232-553-171-102,2025,1,0
043-476-053-991-957,2025,1,0
043-520-848-761-376,2025,1,0
046-757-453-758-900,2025,2,0
047-281-435-389-262,2025,1,3
049-447-075-798-141,2025,2,0
049-736-246-271-688,2025,1,0
049-936-339-138-41X,2025,1,1
050-888-565-695-451,2025,1,0
051-659-284-452-530,2025,2,0
052-278-196-650-868,2025,1,0
053-667-502-116-168,2025,1,1
053-800-806-045-776,2025,1,2
054-319-655-667-169,2025,1,0
054-379-484-423-403,2025,1,0
054-750-031-084-115,2025,1,0
054-770-997-178-089,2025,1,0
054-915-434-764-193,2025,1,0
055-176-627-854-398,2025,1,0
055-194-686-651-83X,2025,1,0
055-827-959-540-172,2025,1,0
056-163-714-051-810,2025,1,0
057-035-464-380-186,2025,1,0
057-568-688-015-833,2025,1,0
057-597-772-386-082,2025,2,0
058-233-335-983-857,2025,1,0
058-586-129-141-388,2025,1,0
061-470-672-721-871,2025,1,0
062-134-026-894-130,2025,1,0
062-753-181-339-906,2025,1,1
063-877-925-940-720,2025,1,0
064-739-744-693-135,2025,1,0
065-939-605-891-10X,2025,1,0
066-319-042-772-471,2025,2,0
066-515-838-560-747,2025,2,0
067-524-965-374-796,2025,1,1
067-577-134-444-676,2025,1,0
067-736-850-550-352,2025,1,0
068-039-059-727-34X,2025,1,0
068-295-254-506-81X,2025,1,0
069-035-311-769-997,2025,2,1
069-411-100-638-723,2025,1,0
071-699-106-949-968,2025,1,0
071-767-003-641-954,2025,1,0
071-778-448-283-794,2025,2,0
072-927-687-512-876,2025,1,0
073-080-573-898-630,2025,1,1
073-279-717-583-071,2025,3,0
073-389-418-461-493,2025,1,0
074-510-805-154-07X,2025,1,0
075-143-072-460-612,2025,1,0
075-669-223-955-951,2025,1,0
076-414-093-434-673,2025,1,0
077-236-247-238-745,2025,1,0
077-682-405-227-874,2025,1,1
079-270-665-693-590,2025,1,0
079-654-031-777-760,2025,1,0
080-603-714-892-683,2025,2,0
082-753-525-174-822,2025,2,1
082-924-396-982-826,2025,1,1
083-100-623-264-862,2025,1,0
084-550-523-301-421,2025,1,1
084-799-389-724-469,2025,1,0
085-974-790-911-799,2025,1,0
086-968-954-903-118,2025,1,0
086-981-243-695-347,2025,1,0
087-235-822-058-483,2025,1,0
087-374-985-091-886,2025,1,0
089-161-937-514-091,2025,2,1
090-117-866-817-075,2025,1,0
091-872-139-990-395,2025,1,0
093-440-768-775-165,2025,1,0
093-515-265-579-385,2025,1,0
094-062-503-361-021,2025,1,0
094-755-015-709-828,2025,1,0
095-407-296-270-06X,2025,1,0
095-408-281-964-960,2025,1,0
095-906-461-650-389,2025,1,0
097-992-463-997-622,2025,1,0
098-103-128-572-268,2025,1,0
098-964-063-359-62X,2025,1,0
099-253-577-595-502,2025,1,0
099-375-739-955-677,2025,1,0
102-634-765-934-917,2025,1,0
103-128-096-718-786,2025,2,0
103-887-826-466-54X,2025,1,0
104-014-619-108-882,2025,1,0
104-514-051-966-630,2025,1,0
104-563-230-265-822,2025,1,0
104-571-170-473-418,2025,1,1
105-247-688-806-178,2025,1,0
106-093-139-123-873,2025,1,0
106-445-666-573-418,2025,1,0
106-567-758-276-336,2025,1,0
107-582-714-008-470,2025,1,1
108-066-412-730-658,2025,1,0
108-261-614-333-136,2025,1,1
109-629-418-279-717,2025,1,0
110-028-189-795-778,2025,1,0
110-646-376-796-619,2025,1,0
112-901-148-736-444,2025,1,1
114-084-061-868-693,2025,1,1
116-133-183-059-166,2025,1,0
116-463-211-292-654,2025,1,0
118-762-534-539-474,2025,1,4
119-582-039-695-822,2025,1,0
120-453-235-162-833,2025,4,0
120-499-760-179-75X,2025,1,0
121-744-307-644-281,2025,1,0
122-927-573-371-878,2025,1,3
123-107-481-989-809,2025,1,0
123-178-806-020-675,2025,1,0
123-715-006-208-240,2025,1,0
124-823-259-283-77X,2025,2,0
125-363-515-802-658,2025,1,0
125-646-610-606-858,2025,1,0
125-812-242-760-595,2025,1,0
125-875-751-916-023,2025,1,0
126-706-522-782-294,2025,2,0
127-632-825-677-245,2025,3,0
127-849-294-374-727,2025,1,0
129-550-632-873-526,2025,1,0
132-148-395-455-779,2025,1,0
132-167-081-975-521,2025,1,0
133-331-567-313-569,2025,1,0
133-642-984-674-662,2025,1,0
133-850-781-813-278,2025,1,0
134-767-994-144-871,2025,2,0
135-494-247-133-170,2025,1,1
136-846-428-711-913,2025,1,0
136-939-433-795-026,2025,1,0
137-085-774-596-746,2025,1,0
137-256-534-427-429,2025,1,0
137-934-405-969-993,2025,1,0
138-244-703-062-917,2025,1,0
138-308-520-299-161,2025,1,0
138-735-002-979-710,2025,2,0
138-776-347-642-727,2025,1,0
139-830-213-958-903,2025,1,1
140-329-412-439-870,2025,1,0
142-318-307-777-324,2025,1,0
142-689-745-427-757,2025,2,0
143-357-459-673-995,2025,1,0
144-113-680-960-462,2025,1,0
144-178-222-589-499,2025,1,1
144-567-890-510-028,2025,1,0
145-331-029-124-416,2025,1,0
145-853-453-829-501,2025,1,0
146-156-051-437-33X,2025,1,0
146-522-086-928-996,2025,1,0
146-929-550-021-701,2025,2,0
147-670-001-207-665,2025,1,0
147-904-090-745-180,2025,2,0
148-013-130-553-122,2025,1,0
148-061-850-697-374,2025,1,0
148-126-049-833-419,2025,1,0
148-982-288-896-697,2025,1,1
149-367-913-015-616,2025,2,1
150-364-183-443-302,2025,1,0
150-377-968-683-405,2025,1,0
151-845-461-555-296,2025,1,0
153-163-519-880-484,2025,1,0
153-782-344-969-729,2025,1,0
154-055-590-713-003,2025,1,1
154-346-987-897-891,2025,1,0
156-639-364-964-818,2025,1,0
156-782-817-758-745,2025,2,0
157-271-190-238-667,2025,1,2
157-932-050-783-343,2025,5,0
157-986-422-390-756,2025,2,0
158-852-185-669-907,2025,1,0
158-934-183-537-90X,2025,1,2
159-101-442-716-540,2025,1,0
159-165-593-655-194,2025,1,0
160-834-451-147-849,2025,1,0
161-976-811-973-790,2025,1,1
162-399-342-766-981,2025,1,0
162-493-036-420-879,2025,1,0
162-740-294-479-094,2025,1,0
162-879-944-376-844,2025,5,0
163-515-211-007-872,2025,1,0
163-613-172-309-067,2025,1,0
164-435-568-778-561,2025,1,0
165-588-770-562-784,2025,1,0
165-614-073-530-345,2025,2,0
165-824-517-084-020,2025,1,0
166-189-391-014-743,2025,1,0
166-664-891-273-944,2025,1,0
167-177-077-883-80X,2025,1,0
169-284-067-609-205,2025,3,1
169-373-418-665-562,2025,1,0
169-594-454-759-979,2025,1,1
170-210-339-550-571,2025,1,0
170-887-645-308-577,2025,1,0
171-085-976-765-598,2025,1,0
171-465-506-775-948,2025,1,0
172-152-086-087-661,2025,1,0
172-599-176-238-567,2025,1,0
173-171-857-332-89X,2025,2,0
174-367-564-393-403,2025,1,0
175-542-746-333-972,2025,1,0
176-449-130-727-359,2025,1,0
176-450-223-641-739,2025,1,2
176-566-977-137-226,2025,5,0
176-888-417-724-707,2025,1,0
178-099-543-728-208,2025,1,0
178-768-562-778-572,2025,1,0
179-758-383-965-716,2025,1,0
180-353-815-027-652,2025,1,0
180-436-184-823-09X,2025,1,0
180-721-201-330-16X,2025,1,0
181-000-923-364-464,2025,1,0
181-116-386-766-269,2025,1,0
182-113-388-054-508,2025,1,0
182-808-199-434-73X,2025,1,0
183-521-635-101-471,2025,2,0
183-559-742-565-646,2025,1,1
184-276-727-152-698,2025,1,0
185-092-674-727-282,2025,2,0
185-224-489-748-083,2025,1,0
186-348-081-014-44X,2025,1,0
186-705-258-007-951,2025,1,0
189-387-364-857-368,2025,2,0
193-511-275-015-724,2025,1,0
193-680-142-220-377,2025,1,0
196-641-501-693-211,2025,2,3
198-932-877-860-105,2025,1,0
199-232-970-595-755,2025,2,0
199-266-614-200-812,2025,2,0
199-472-161-522-217,2025,1,0
199-573-138-811-232,2025,1,0
199-821-139-667-105,2025,1,0
199-930-725-635-846,2025,1,0
