document_id,year,family_size,citations
114-783-815-246-026,2025,1,0
118-018-560-564-205,2025,1,2
118-535-023-981-033,2025,1,5
120-722-867-190-27X,2025,1,0
121-688-776-923-271,2025,2,0
123-341-587-914-050,2025,1,0
124-065-859-839-145,2025,1,1
124-446-048-882-51X,2025,3,1
125-907-033-434-218,2025,1,0
127-713-116-875-729,2025,1,0
129-316-283-218-121,2025,4,1
131-150-455-800-439,2025,2,0
132-779-909-270-829,2025,1,0
133-196-090-045-093,2025,8,0
133-888-120-830-621,2025,1,0
134-637-591-984-360,2025,2,0
134-754-712-184-240,2025,3,0
136-852-717-545-369,2025,3,0
137-214-551-451-089,2025,1,0
142-649-000-913-703,2025,2,0
143-262-946-644-700,2025,2,0
144-089-387-787-704,2025,1,0
144-995-561-652-157,2025,1,0
145-060-536-152-508,2025,1,0
150-959-827-742-352,2025,3,1
151-313-346-423-821,2025,2,0
152-203-999-903-151,2025,1,0
152-847-571-111-755,2025,1,1
153-245-626-574-342,2025,1,0
155-444-994-512-668,2025,1,0
155-821-575-567-753,2025,2,1
155-945-905-096-259,2025,19,0
158-457-151-472-495,2025,2,0
159-801-601-682-091,2025,1,0
160-256-504-226-689,2025,3,1
166-172-310-908-147,2025,2,0
167-309-386-881-789,2025,2,0
167-474-043-717-644,2025,1,0
168-178-429-986-329,2025,2,7
168-592-114-073-609,2025,1,0
170-740-291-744-825,2025,1,0
170-767-349-443-428,2025,1,0
174-060-667-937-438,2025,1,0
174-954-489-213-893,2025,1,0
175-658-808-762-727,2025,1,0
176-009-349-128-722,2025,1,0
177-618-551-274-440,2025,2,0
178-069-975-099-057,2025,1,1
178-937-770-684-962,2025,1,0
180-079-300-824-901,2025,2,0
182-331-788-014-420,2025,1,0
186-965-360-650-08X,2025,1,0
187-933-780-105-870,2025,1,0
188-195-296-265-64X,2025,1,1
189-428-770-613-914,2025,2,0
190-583-096-980-960,2025,1,0
191-526-572-734-716,2025,1,0
191-617-340-756-389,2025,1,0
192-886-148-972-323,2025,1,1
193-586-605-900-811,2025,2,0
196-337-873-965-496,2025,1,0
197-994-337-933-403,2025,1,0
199-336-148-447-957,2025,3,0
199-661-741-393-557,2025,1,0
