document_id,year,family_size,citations
085-516-147-892-850,2024,2,0
085-548-582-581-025,2024,1,1
092-381-235-605-186,2024,1,3
093-803-679-331-300,2024,2,0
094-146-837-328-481,2024,1,0
096-696-183-434-435,2024,1,0
096-990-110-781-484,2024,1,0
097-776-347-431-713,2024,1,0
100-797-074-324-507,2024,1,0
102-036-584-322-364,2024,1,0
104-670-819-179-197,2024,1,1
105-749-353-193-437,2024,1,0
105-938-890-405-709,2024,1,1
106-029-484-380-292,2024,2,3
106-029-659-378-929,2024,2,1
106-285-012-532-14X,2024,1,1
108-015-343-214-907,2024,1,0
110-420-722-929-145,2024,1,3
113-486-446-160-333,2024,1,1
117-366-687-432-298,2024,2,1
118-549-730-786-058,2024,1,0
122-422-777-353-141,2024,2,0
123-006-050-273-515,2024,2,0
127-507-918-931-924,2024,2,0
127-597-090-386-832,2024,1,1
134-278-075-167-004,2024,1,0
134-282-294-779-272,2024,2,2
136-549-378-037-922,2024,1,0
139-168-443-077-745,2024,1,2
141-482-012-671-985,2024,1,0
150-885-680-966-263,2024,1,0
154-621-800-251-147,2024,1,0
157-511-892-923-394,2024,1,1
158-541-396-526-860,2024,2,0
159-436-258-902-356,2024,1,2
159-638-000-864-247,2024,1,0
160-313-917-077-253,2024,1,1
160-763-043-339-491,2024,1,1
161-037-759-234-476,2024,1,0
162-929-768-868-999,2024,1,0
168-625-667-394-929,2024,1,0
168-740-491-366-599,2024,1,1
169-440-560-602-332,2024,1,1
172-646-510-867-30X,2024,1,0
173-270-034-404-083,2024,1,1
175-636-306-247-998,2024,1,0
175-829-187-768-491,2024,1,0
175-850-476-377-362,2024,1,2
177-174-557-844-841,2024,1,3
177-745-033-986-490,2024,1,2
180-409-423-723-966,2024,2,0
184-138-789-161-236,2024,1,0
192-675-481-601-673,2024,2,1
199-751-220-567-231,2024,3,1
005-839-316-055-194,2025,1,0
005-855-400-487-352,2025,1,0
005-874-637-274-009,2025,1,0
006-438-761-702-74X,2025,1,0
008-280-063-528-25X,2025,2,0
009-057-043-661-111,2025,2,0
009-250-239-040-872,2025,1,0
010-994-462-115-010,2025,1,0
011-833-356-279-23X,2025,1,0
012-588-995-143-435,2025,1,0
015-337-118-701-039,2025,1,0
016-691-967-097-110,2025,1,0
017-498-577-137-297,2025,1,0
019-764-915-377-069,2025,1,1
020-115-516-698-83X,2025,1,0
020-450-979-487-965,2025,1,0
021-345-493-166-151,2025,1,2
022-591-960-775-803,2025,1,0
022-608-135-393-942,2025,1,0
027-579-880-130-503,2025,1,1
027-921-688-821-962,2025,1,0
029-638-556-798-253,2025,1,0
031-982-284-625-539,2025,1,1
032-430-117-950-618,2025,1,0
033-672-409-721-524,2025,2,0
034-172-566-007-59X,2025,1,0
036-408-269-387-486,2025,2,1
043-461-362-060-310,2025,1,0
050-209-088-800-070,2025,1,0
051-303-538-156-153,2025,1,1
055-876-813-378-134,2025,1,0
055-996-351-809-943,2025,1,0
056-510-500-606-677,2025,1,0
057-002-015-116-135,2025,1,0
057-447-299-476-053,2025,1,0
058-268-776-624-841,2025,1,0
058-652-027-451-134,2025,1,1
062-482-906-234-051,2025,1,0
064-041-238-737-110,2025,1,1
064-124-522-874-052,2025,1,0
065-441-541-045-116,2025,1,0
065-468-726-276-068,2025,1,0
065-696-686-391-866,2025,1,0
070-218-800-248-778,2025,1,0
079-054-373-488-898,2025,1,0
081-189-862-030-343,2025,1,0
081-267-654-080-566,2025,1,0
082-039-524-382-402,2025,1,0
083-432-393-721-976,2025,1,1
084-793-209-107-344,2025,1,0
084-805-851-036-171,2025,1,0
089-360-145-499-42X,2025,1,0
090-746-650-492-277,2025,1,1
092-684-766-614-178,2025,1,1
093-371-739-822-309,2025,4,0
095-037-680-368-39X,2025,1,0
096-733-374-115-533,2025,1,0
098-164-473-183-30X,2025,1,2
099-406-159-248-369,2025,1,0
100-898-134-273-418,2025,1,0
102-379-893-676-822,2025,2,2
102-545-201-665-606,2025,2,0
103-363-698-186-350,2025,2,0
108-275-635-391-076,2025,1,0
111-348-796-518-763,2025,1,1
113-090-783-327-64X,2025,1,1
113-605-087-364-973,2025,3,0
113-968-394-420-632,2025,1,0
114-701-334-915-741,2025,1,0
116-491-889-551-208,2025,1,0
117-296-891-531-807,2025,1,0
119-371-288-043-083,2025,1,2
120-334-032-777-203,2025,2,0
120-920-429-090-647,2025,2,0
121-177-160-466-960,2025,1,0
122-305-971-537-347,2025,2,0
122-853-473-127-537,2025,1,1
123-704-652-388-748,2025,1,1
127-401-371-211-265,2025,1,0
131-639-578-205-414,2025,3,0
134-468-923-577-311,2025,1,0
136-418-062-934-491,2025,1,0
138-360-582-793-219,2025,1,0
139-595-813-338-786,2025,1,0
139-772-281-840-787,2025,1,0
141-224-580-976-793,2025,1,0
142-467-928-187-879,2025,1,0
142-660-492-243-669,2025,2,0
142-738-633-246-781,2025,1,0
149-654-155-568-773,2025,1,0
151-461-778-287-282,2025,2,0
153-475-308-276-941,2025,1,0
153-729-450-098-493,2025,1,1
160-680-090-583-194,2025,1,0
160-715-810-909-226,2025,1,0
162-847-030-062-375,2025,1,0
169-852-895-102-680,2025,1,1
171-208-827-749-006,2025,1,0
172-179-707-838-131,2025,1,0
172-765-764-583-632,2025,1,0
172-905-336-323-238,2025,1,0
173-892-120-964-032,2025,1,0
174-283-800-624-800,2025,1,0
177-712-466-128-140,2025,2,0
177-876-651-558-59X,2025,1,0
179-177-928-612-078,2025,1,0
181-423-253-510-745,2025,1,0
185-830-734-881-014,2025,1,0
186-153-255-130-53X,2025,1,0
186-535-077-352-052,2025,1,0
188-966-120-115-026,2025,1,0
190-148-797-490-220,2025,1,1
193-651-680-787-730,2025,1,0
196-909-439-538-847,2025,4,0
196-981-276-697-11X,2025,1,1
198-408-168-610-663,2025,1,0
199-091-040-172-047,2025,1,0
