document_id,year,family_size,citations
099-920-809-838-654,2025,1,0
105-058-220-349-183,2025,1,0
105-585-425-312-362,2025,1,0
105-656-199-601-224,2025,1,0
107-228-734-268-323,2025,1,0
110-089-084-390-220,2025,1,0
111-103-656-482-097,2025,1,0
112-959-654-713-167,2025,1,0
114-243-957-356-047,2025,1,0
115-236-199-949-038,2025,1,0
116-426-452-484-38X,2025,3,0
118-412-781-192-025,2025,2,0
118-422-673-288-096,2025,1,0
119-048-701-560-27X,2025,1,0
120-277-343-711-588,2025,1,0
121-573-072-375-131,2025,1,0
123-243-690-113-252,2025,2,0
123-592-732-930-265,2025,1,0
124-722-330-597-446,2025,1,0
126-754-319-687-52X,2025,2,0
127-839-009-153-660,2025,1,1
129-835-933-187-334,2025,1,0
134-989-519-639-043,2025,1,0
136-507-316-508-834,2025,1,0
137-770-813-817-931,2025,2,0
137-926-681-375-112,2025,1,0
138-312-703-280-836,2025,1,0
138-655-145-895-063,2025,1,1
138-765-302-441-127,2025,1,0
140-585-404-440-540,2025,1,0
141-674-022-346-410,2025,1,0
145-727-883-149-250,2025,1,0
146-348-542-148-707,2025,1,0
150-385-132-445-829,2025,1,0
152-573-266-163-182,2025,1,0
154-077-337-831-513,2025,1,0
154-675-872-575-064,2025,1,1
156-744-327-294-370,2025,2,4
159-314-956-020-646,2025,1,1
160-003-296-404-413,2025,1,0
161-676-286-117-464,2025,1,0
163-375-318-111-512,2025,1,0
165-040-349-626-12X,2025,1,0
167-238-787-516-082,2025,1,0
168-201-628-762-371,2025,1,0
169-521-011-445-404,2025,1,0
169-967-434-666-192,2025,1,0
170-501-191-077-350,2025,1,0
170-613-809-168-34X,2025,1,0
171-401-950-329-511,2025,1,1
172-137-583-947-276,2025,1,0
172-380-240-688-137,2025,1,0
173-490-531-697-811,2025,1,0
178-662-791-141-06X,2025,1,0
179-888-788-907-78X,2025,1,1
182-415-621-029-557,2025,1,0
182-828-859-465-186,2025,1,0
184-200-106-387-792,2025,1,0
186-100-906-332-022,2025,1,0
187-509-707-393-391,2025,1,0
190-405-380-749-756,2025,2,0
190-556-866-267-528,2025,2,0
192-015-764-971-582,2025,1,1
192-564-976-498-805,2025,2,0
195-055-701-830-542,2025,1,0
198-087-906-349-002,2025,1,0
