document_id,year,family_size,citations
080-184-613-723-545,2025,1,0
081-071-907-406-196,2025,1,0
081-851-148-205-963,2025,1,1
081-994-949-978-139,2025,1,0
082-714-322-947-002,2025,1,0
084-782-773-789-645,2025,1,0
085-070-563-292-99X,2025,1,0
085-086-674-699-49X,2025,1,0
086-614-486-062-830,2025,2,0
086-905-133-238-407,2025,1,1
086-944-005-533-147,2025,1,0
087-687-030-364-455,2025,1,0
088-605-267-953-025,2025,3,0
091-297-623-958-962,2025,2,0
101-785-995-296-57X,2025,1,1
105-190-499-477-796,2025,1,0
107-626-012-823-018,2025,1,1
109-429-178-102-392,2025,1,0
110-460-198-062-579,2025,1,5
110-520-137-305-727,2025,1,0
110-773-274-815-446,2025,1,0
116-850-422-124-378,2025,1,0
117-483-696-928-183,2025,2,0
119-367-623-681-84X,2025,1,0
121-636-206-032-616,2025,2,0
123-114-785-849-253,2025,1,0
125-662-121-590-170,2025,1,0
131-722-278-838-217,2025,1,0
133-253-327-295-735,2025,1,0
134-125-928-325-696,2025,1,0
134-882-984-519-549,2025,1,0
136-270-029-639-820,2025,1,0
136-567-882-410-123,2025,1,0
137-303-716-455-155,2025,1,0
137-941-977-440-433,2025,1,0
138-625-510-949-588,2025,1,0
138-734-481-185-269,2025,1,0
139-653-786-867-318,2025,1,0
141-924-298-351-375,2025,2,0
142-191-699-712-937,2025,1,1
144-011-987-537-872,2025,1,0
144-207-355-926-25X,2025,1,0
144-608-586-749-454,2025,1,0
146-674-039-045-210,2025,1,0
147-673-116-601-949,2025,1,0
149-139-842-210-347,2025,1,0
149-335-393-701-172,2025,1,3
150-003-526-214-410,2025,1,0
150-675-358-726-741,2025,1,0
152-327-874-794-670,2025,1,0
152-347-310-793-347,2025,1,0
152-794-386-189-079,2025,1,0
155-810-817-280-808,2025,1,0
155-957-020-279-507,2025,1,0
159-418-806-623-923,2025,1,0
163-510-435-407-987,2025,2,0
164-151-091-711-866,2025,1,0
164-257-750-105-372,2025,3,0
166-020-231-819-645,2025,1,0
167-541-253-323-78X,2025,1,0
167-819-181-262-829,2025,1,0
170-994-427-317-567,2025,1,0
172-646-796-389-103,2025,1,0
173-065-365-822-105,2025,1,0
174-772-069-502-157,2025,2,0
175-024-463-781-097,2025,2,0
176-066-934-629-799,2025,1,0
177-773-550-952-799,2025,2,0
177-815-886-877-107,2025,1,0
177-996-358-162-592,2025,1,0
180-895-349-534-337,2025,1,0
183-348-197-232-482,2025,1,0
183-444-019-431-489,2025,1,0
184-309-621-193-975,2025,1,0
185-060-065-451-78X,2025,1,0
185-362-007-915-308,2025,5,1
185-631-988-626-687,2025,1,1
185-648-887-990-659,2025,1,0
186-669-954-029-534,2025,1,0
186-704-554-436-641,2025,1,0
187-701-175-764-875,2025,2,0
187-851-188-961-492,2025,2,0
189-333-987-760-614,2025,2,0
189-869-380-242-170,2025,1,0
189-911-676-776-397,2025,3,3
190-702-179-410-823,2025,1,1
191-599-929-072-610,2025,1,0
192-095-791-662-489,2025,1,0
193-023-008-696-622,2025,1,0
196-008-750-286-998,2025,1,0
199-515-245-960-916,2025,1,0
199-603-982-596-974,2025,1,0
