document_id,year,family_size,citations
040-471-873-685-929,2024,2,1
040-610-106-281-226,2024,1,1
041-106-239-990-10X,2024,1,2
042-350-875-630-536,2024,1,0
042-535-895-390-374,2024,2,4
043-816-418-004-116,2024,1,0
044-106-448-099-494,2024,1,2
044-419-379-070-651,2024,1,0
044-570-819-438-395,2024,1,0
044-940-998-572-762,2024,1,2
047-476-629-937-327,2024,1,1
047-697-292-268-947,2024,1,0
048-891-448-722-487,2024,1,0
048-988-876-184-196,2024,1,0
050-402-456-458-278,2024,1,0
050-548-658-592-178,2024,1,1
050-800-173-945-758,2024,1,1
053-629-205-162-371,2024,1,0
054-371-750-308-672,2024,1,1
056-745-243-142-379,2024,1,1
057-872-959-206-698,2024,1,1
058-553-108-235-114,2024,1,0
058-695-166-390-167,2024,1,1
059-694-376-823-030,2024,1,0
059-804-402-254-471,2024,1,4
059-999-333-530-630,2024,2,2
060-081-470-395-523,2024,1,2
062-287-895-327-987,2024,1,2
062-440-870-511-946,2024,1,4
062-615-693-196-974,2024,1,0
062-637-110-381-965,2024,2,0
062-799-991-208-215,2024,1,0
064-011-818-833-267,2024,1,1
064-639-562-674-330,2024,1,0
064-824-066-536-662,2024,2,2
065-220-092-162-229,2024,1,0
065-917-074-530-85X,2024,2,4
067-389-156-231-569,2024,1,0
068-059-868-226-56X,2024,2,0
068-828-481-039-181,2024,1,2
069-029-936-446-230,2024,1,0
069-692-429-591-063,2024,1,0
070-557-102-691-541,2024,2,2
070-634-041-107-108,2024,1,0
071-634-864-179-619,2024,1,2
072-038-273-438-119,2024,3,2
072-053-146-306-653,2024,1,1
072-062-938-744-250,2024,1,0
072-171-346-012-884,2024,1,1
072-491-930-163-246,2024,1,1
073-236-070-373-558,2024,1,4
073-246-513-655-925,2024,1,0
073-249-985-733-227,2024,1,2
073-332-794-130-383,2024,1,0
073-365-683-646-169,2024,1,1
073-387-818-279-392,2024,1,0
074-082-071-767-126,2024,1,0
074-533-400-900-849,2024,1,0
074-892-185-958-558,2024,1,5
077-796-166-382-425,2024,1,0
077-909-647-404-283,2024,1,1
078-012-658-882-897,2024,1,1
078-141-797-960-825,2024,1,1
078-958-420-312-322,2024,1,2
078-981-168-995-656,2024,1,1
079-497-227-952-827,2024,1,0
079-921-008-740-189,2024,1,2
080-425-178-462-33X,2024,1,0
081-792-968-519-346,2024,2,1
081-818-482-794-543,2024,1,3
082-017-656-137-823,2024,1,0
082-746-978-922-613,2024,1,0
082-830-181-213-213,2024,1,0
083-247-682-149-991,2024,2,1
083-470-493-313-678,2024,2,0
084-045-727-463-249,2024,1,1
086-557-921-340-850,2024,1,0
086-659-433-847-879,2024,1,1
087-016-299-317-128,2024,2,1
087-395-087-453-550,2024,1,0
087-567-669-229-282,2024,1,0
088-555-186-507-08X,2024,2,0
089-178-678-664-52X,2024,2,0
090-407-965-048-932,2024,1,0
090-695-133-764-919,2024,1,0
090-882-923-023-406,2024,1,0
092-640-382-658-070,2024,1,0
092-781-391-987-721,2024,1,1
093-106-444-916-861,2024,1,1
093-247-046-139-437,2024,1,0
094-446-858-964-385,2024,1,0
094-461-020-779-907,2024,1,2
094-824-751-914-383,2024,1,1
095-889-284-005-845,2024,1,0
096-431-003-902-542,2024,1,0
097-156-794-189-175,2024,1,0
097-967-704-456-110,2024,1,2
098-205-641-631-123,2024,2,0
098-419-757-760-094,2024,1,2
098-497-106-127-66X,2024,1,0
098-958-604-640-537,2024,1,0
099-994-354-462-989,2024,1,1
100-208-601-255-42X,2024,1,2
101-394-685-285-543,2024,2,1
102-264-075-541-184,2024,1,0
102-628-557-306-923,2024,1,2
102-986-829-184-158,2024,1,1
104-317-398-004-956,2024,1,0
104-458-184-104-918,2024,2,3
105-327-183-554-243,2024,1,0
107-139-699-547-161,2024,1,4
109-033-560-279-921,2024,1,1
111-703-831-033-264,2024,1,1
111-848-236-279-443,2024,1,0
111-888-404-632-266,2024,1,7
112-498-481-420-542,2024,1,4
112-707-357-932-83X,2024,1,0
112-726-400-723-149,2024,1,0
113-313-725-498-470,2024,2,1
113-952-223-676-717,2024,1,1
114-939-801-319-907,2024,1,0
115-463-990-925-29X,2024,1,2
115-668-797-612-397,2024,1,0
115-901-927-118-978,2024,2,0
116-135-390-316-339,2024,1,0
116-433-471-144-28X,2024,1,3
117-390-368-510-551,2024,1,1
117-907-934-163-62X,2024,2,1
118-401-212-444-540,2024,1,3
118-658-615-989-960,2024,1,4
119-203-692-777-959,2024,1,1
119-232-674-723-810,2024,1,2
120-011-212-346-594,2024,1,0
120-221-244-438-35X,2024,1,2
120-407-897-069-614,2024,1,0
120-437-846-387-679,2024,2,0
120-487-945-422-797,2024,1,0
121-384-016-189-518,2024,1,0
121-589-575-445-329,2024,1,1
122-048-540-864-229,2024,1,0
122-383-506-602-266,2024,1,0
123-084-599-883-701,2024,2,1
123-754-696-435-927,2024,2,0
123-986-377-892-023,2024,1,2
124-130-902-609-723,2024,1,1
124-255-617-090-124,2024,1,3
126-099-603-263-929,2024,2,3
127-027-075-720-092,2024,1,1
127-125-573-756-097,2024,1,0
127-270-528-899-751,2024,1,6
128-288-391-589-390,2024,1,2
129-025-443-274-617,2024,2,2
129-412-267-807-727,2024,2,2
129-436-088-109-591,2024,1,1
129-607-038-185-274,2024,2,1
132-446-794-974-600,2024,1,2
133-981-245-739-684,2024,1,2
134-676-675-910-192,2024,1,0
134-940-474-211-213,2024,1,5
135-699-170-104-96X,2024,1,0
137-521-918-561-971,2024,1,2
138-110-868-258-009,2024,1,0
138-861-003-631-879,2024,1,0
138-997-762-161-145,2024,1,0
139-198-181-375-300,2024,1,0
139-850-777-995-29X,2024,2,2
140-711-649-420-550,2024,1,2
140-733-207-138-264,2024,1,1
141-722-619-829-70X,2024,1,0
141-885-031-021-896,2024,1,2
142-482-786-186-701,2024,1,0
142-582-074-382-948,2024,1,3
143-639-293-915-506,2024,1,1
144-025-922-144-135,2024,1,0
144-259-071-498-577,2024,2,0
145-128-022-281-546,2024,1,1
145-431-071-534-820,2024,1,0
146-567-728-572-645,2024,2,0
146-638-951-870-43X,2024,1,3
146-993-299-517-93X,2024,1,0
147-156-246-478-592,2024,1,0
147-867-097-622-386,2024,1,3
147-994-697-276-116,2024,1,0
148-277-677-008-784,2024,1,1
148-708-837-052-349,2024,1,0
148-889-401-932-420,2024,1,0
149-026-238-579-286,2024,1,1
149-095-661-081-45X,2024,1,1
149-487-528-309-622,2024,1,0
150-915-438-539-735,2024,1,0
151-022-287-647-146,2024,1,0
152-127-772-316-284,2024,1,0
152-490-654-927-419,2024,1,0
152-813-943-823-556,2024,1,1
153-191-687-291-011,2024,1,0
153-258-227-150-553,2024,1,0
153-788-734-518-824,2024,1,1
153-798-341-679-87X,2024,1,2
154-249-707-198-523,2024,1,3
155-327-825-445-051,2024,1,0
156-770-613-310-019,2024,1,1
158-381-006-044-269,2024,1,0
160-073-691-932-068,2024,1,0
160-287-079-554-914,2024,1,2
160-620-394-758-593,2024,2,3
160-738-698-208-797,2024,1,0
161-125-814-613-453,2024,1,0
161-520-041-407-905,2024,1,0
161-674-392-318-228,2024,1,0
164-099-002-459-983,2024,1,1
164-751-838-406-034,2024,1,0
165-304-640-338-082,2024,1,4
165-938-765-006-158,2024,1,0
166-468-806-024-698,2024,1,2
166-495-593-770-278,2024,3,0
166-710-752-996-434,2024,1,1
167-082-364-396-594,2024,1,0
167-104-042-999-08X,2024,2,0
167-922-682-605-602,2024,1,2
168-308-797-602-635,2024,2,2
168-582-466-646-539,2024,1,0
168-795-726-548-062,2024,1,0
170-057-363-103-933,2024,1,0
170-102-910-562-267,2024,1,0
171-082-611-144-816,2024,1,0
171-257-271-766-222,2024,2,0
172-044-148-031-172,2024,1,0
172-355-337-570-536,2024,1,2
172-598-334-787-082,2024,2,0
172-723-747-236-828,2024,1,2
172-855-609-404-269,2024,1,1
176-794-052-295-198,2024,1,1
178-048-178-788-682,2024,1,11
178-694-743-855-62X,2024,1,0
180-601-650-014-465,2024,1,1
181-294-501-509-738,2024,1,4
182-597-309-759-264,2024,2,0
183-438-398-494-971,2024,1,1
183-966-458-988-631,2024,1,0
184-670-127-249-82X,2024,1,1
184-757-612-576-375,2024,1,2
184-986-387-364-841,2024,1,0
185-038-091-273-672,2024,1,1
185-816-749-141-966,2024,2,0
186-142-207-151-789,2024,2,3
186-464-822-282-336,2024,2,0
186-641-691-823-597,2024,1,0
186-852-505-319-718,2024,2,1
187-411-693-946-120,2024,1,0
187-598-949-123-500,2024,2,2
187-634-521-550-531,2024,1,2
187-663-438-205-238,2024,1,0
188-483-909-994-113,2024,1,1
188-939-633-444-42X,2024,1,1
189-400-728-072-195,2024,1,1
190-121-087-854-798,2024,1,2
190-170-434-747-18X,2024,1,1
190-172-824-355-092,2024,1,8
190-552-046-851-683,2024,1,2
191-034-518-033-184,2024,1,1
191-434-780-021-173,2024,1,0
191-713-113-569-989,2024,1,1
193-070-956-964-756,2024,2,1
193-771-712-814-024,2024,1,0
194-503-672-606-217,2024,1,1
194-843-202-199-654,2024,1,0
195-194-696-768-608,2024,1,1
195-363-788-683-155,2024,1,0
196-613-799-675-404,2024,2,6
196-628-774-044-982,2024,2,0
196-698-983-518-092,2024,1,0
197-833-053-102-272,2024,2,1
198-457-888-340-375,2024,1,0
199-361-507-483-533,2024,1,0
000-643-738-138-129,2025,1,0
001-036-459-620-221,2025,1,0
001-758-670-125-626,2025,1,0
004-543-171-962-80X,2025,2,0
005-488-159-515-190,2025,1,0
006-645-632-846-095,2025,1,0
006-756-977-817-742,2025,2,1
007-462-033-770-708,2025,1,1
007-972-276-810-049,2025,1,0
007-997-271-152-092,2025,1,0
008-473-987-902-409,2025,1,0
008-479-983-385-640,2025,1,0
008-649-788-689-517,2025,1,1
010-639-145-536-632,2025,1,0
010-725-174-956-83X,2025,2,0
010-814-715-095-118,2025,1,0
012-318-945-306-574,2025,1,0
012-615-172-440-843,2025,1,0
013-474-887-847-487,2025,1,0
014-077-482-916-330,2025,1,0
014-537-465-035-640,2025,1,0
014-793-555-211-161,2025,1,0
014-843-102-869-377,2025,1,1
014-896-764-765-728,2025,1,0
014-917-007-520-416,2025,1,0
015-559-978-781-415,2025,1,0
016-149-229-308-318,2025,2,0
016-462-104-546-460,2025,1,0
016-478-472-229-983,2025,1,1
017-333-612-760-450,2025,1,0
018-021-860-984-81X,2025,2,0
018-210-339-008-212,2025,1,0
018-336-087-776-090,2025,1,0
018-594-353-165-21X,2025,1,0
019-437-938-183-226,2025,1,0
019-463-485-470-781,2025,1,0
019-666-114-111-464,2025,2,0
019-675-997-004-981,2025,1,0
020-102-416-486-431,2025,1,0
020-316-379-270-642,2025,1,1
020-918-710-416-022,2025,1,0
021-451-066-955-358,2025,1,1
022-058-708-809-914,2025,1,6
023-200-287-544-647,2025,1,0
023-385-921-836-350,2025,1,1
023-390-822-946-358,2025,2,0
023-723-100-922-699,2025,1,0
024-653-505-610-461,2025,1,0
025-078-090-047-299,2025,1,0
025-343-083-404-379,2025,1,0
025-666-673-506-611,2025,1,1
026-189-775-951-473,2025,1,0
026-569-034-336-865,2025,1,0
026-715-127-048-312,2025,1,1
027-573-468-795-549,2025,1,0
028-417-569-138-187,2025,1,1
028-498-737-540-659,2025,2,0
028-537-604-514-835,2025,2,0
028-984-735-944-311,2025,1,0
029-605-312-587-176,2025,1,0
029-812-076-100-021,2025,2,0
030-016-088-846-670,2025,1,0
030-038-469-732-471,2025,1,0
030-201-270-467-030,2025,1,0
030-799-153-577-483,2025,2,1
031-220-642-999-020,2025,1,0
031-948-111-991-523,2025,1,0
032-875-054-309-533,2025,1,0
033-257-200-436-089,2025,1,0
034-229-033-784-155,2025,1,0
034-944-423-621-119,2025,3,1
034-989-925-656-417,2025,2,0
035-147-361-284-456,2025,1,2
035-746-064-888-477,2025,2,2
035-904-841-089-68X,2025,1,0
036-588-242-214-826,2025,3,0
036-612-097-158-641,2025,1,0
036-753-984-552-716,2025,1,0
036-849-087-126-844,2025,1,0
038-107-080-090-447,2025,1,0
038-244-933-090-870,2025,1,0
038-784-383-075-613,2025,1,1
038-870-510-993-785,2025,1,0
039-444-448-793-33X,2025,1,0
040-353-350-744-371,2025,1,0
040-363-584-196-530,2025,1,1
040-497-703-635-502,2025,1,2
040-706-259-409-792,2025,2,0
040-943-848-368-908,2025,1,0
041-133-471-619-640,2025,1,0
041-473-089-007-775,2025,1,0
041-665-472-991-935,2025,1,0
043-033-740-437-98X,2025,1,0
043-949-199-220-415,2025,5,0
044-184-323-595-201,2025,1,0
045-012-525-482-446,2025,2,0
045-848-764-367-04X,2025,1,1
045-928-637-082-666,2025,1,0
045-993-762-879-288,2025,1,0
046-786-478-850-175,2025,1,0
046-958-952-259-20X,2025,1,0
047-985-532-666-116,2025,1,0
048-568-164-620-905,2025,1,0
049-811-597-801-81X,2025,1,2
050-345-685-475-073,2025,1,0
050-505-866-522-414,2025,1,0
050-709-479-383-658,2025,1,2
051-474-953-518-963,2025,1,0
051-527-720-307-117,2025,1,0
051-856-724-551-683,2025,1,0
052-344-971-929-804,2025,1,0
052-484-393-667-375,2025,1,0
052-689-852-759-885,2025,1,0
052-945-007-134-116,2025,1,0
053-315-789-450-913,2025,1,0
053-319-381-954-200,2025,1,0
053-325-393-413-12X,2025,1,0
053-351-611-635-329,2025,1,1
054-107-640-451-723,2025,1,0
054-167-864-018-376,2025,1,0
054-776-869-194-882,2025,2,0
055-246-610-283-032,2025,2,0
055-455-415-453-13X,2025,1,0
056-713-742-333-827,2025,1,0
056-779-164-564-042,2025,1,1
057-152-001-514-777,2025,2,3
057-585-870-330-535,2025,1,0
057-613-094-971-625,2025,1,0
057-649-362-004-725,2025,1,0
058-604-517-790-060,2025,2,0
060-025-810-525-499,2025,1,1
060-175-261-480-833,2025,1,0
060-776-721-004-437,2025,1,0
061-281-417-242-731,2025,1,0
061-328-157-097-851,2025,1,0
061-330-923-619-982,2025,1,0
061-404-397-853-961,2025,1,0
061-687-728-071-204,2025,1,0
062-692-107-682-881,2025,2,0
063-325-238-512-761,2025,1,0
063-327-248-234-987,2025,1,0
063-519-404-673-217,2025,1,0
063-674-154-188-445,2025,1,0
064-797-735-097-046,2025,1,1
065-591-601-374-602,2025,1,0
066-220-884-476-724,2025,2,0
066-314-441-725-725,2025,1,0
066-941-147-328-369,2025,1,0
067-191-570-549-069,2025,1,0
067-425-728-038-306,2025,1,0
067-557-421-143-608,2025,1,1
067-593-056-604-880,2025,2,0
068-127-270-457-306,2025,1,0
068-247-770-565-668,2025,1,0
068-272-119-828-857,2025,2,0
068-408-380-957-978,2025,1,0
068-846-905-249-246,2025,2,2
068-942-647-812-082,2025,1,0
069-367-859-506-739,2025,1,0
069-478-401-512-768,2025,1,0
070-407-247-122-493,2025,1,1
071-164-780-089-970,2025,1,0
072-083-490-137-50X,2025,1,1
072-143-067-520-220,2025,1,0
072-161-150-440-570,2025,2,0
072-797-780-560-319,2025,1,1
073-543-545-936-984,2025,1,0
073-604-150-013-890,2025,1,0
073-647-689-140-703,2025,1,0
073-910-808-531-615,2025,1,0
074-183-835-070-373,2025,1,0
074-226-018-592-371,2025,1,0
074-302-131-135-924,2025,1,0
075-940-841-722-00X,2025,1,0
076-961-404-712-347,2025,1,0
077-514-221-605-049,2025,1,0
078-076-562-018-781,2025,1,0
078-334-782-651-940,2025,1,0
079-640-207-035-449,2025,1,0
080-113-788-656-518,2025,1,0
080-592-542-214-411,2025,2,0
080-704-101-789-037,2025,1,0
081-373-073-701-407,2025,1,0
081-907-251-146-746,2025,1,0
082-702-976-397-259,2025,1,0
083-197-205-675-865,2025,2,0
083-939-905-452-451,2025,1,0
084-159-974-774-584,2025,1,0
084-648-029-087-867,2025,1,0
085-893-873-917-622,2025,1,0
085-946-932-515-663,2025,1,1
086-092-518-545-656,2025,1,0
088-245-577-147-057,2025,1,0
089-695-117-514-199,2025,1,0
089-909-980-075-466,2025,1,0
089-931-426-885-067,2025,1,0
091-735-806-355-600,2025,1,2
092-068-208-575-814,2025,1,0
093-229-430-461-827,2025,1,0
093-271-645-623-271,2025,1,0
094-011-052-818-546,2025,1,0
094-616-429-402-172,2025,1,0
094-889-048-341-744,2025,1,0
095-160-366-384-352,2025,1,0
095-447-121-628-038,2025,1,0
095-891-852-384-226,2025,1,2
096-259-207-953-083,2025,1,0
097-283-110-133-712,2025,1,0
097-469-411-341-246,2025,1,0
097-688-377-208-598,2025,2,0
097-784-770-928-858,2025,1,0
098-104-732-161-275,2025,1,0
098-429-606-863-423,2025,1,1
099-131-743-679-117,2025,1,0
099-637-355-216-063,2025,1,0
099-639-918-350-91X,2025,1,0
099-925-769-469-155,2025,4,0
099-988-332-022-957,2025,1,6
100-326-676-268-759,2025,1,0
100-452-714-503-746,2025,1,0
100-924-202-252-448,2025,1,0
100-941-522-764-885,2025,1,0
101-856-347-436-664,2025,1,0
102-332-757-133-833,2025,1,0
102-412-712-888-933,2025,1,0
102-505-939-382-235,2025,1,0
103-116-311-575-696,2025,1,0
103-118-550-172-017,2025,1,0
103-125-959-469-17X,2025,1,0
103-199-876-446-097,2025,1,0
103-372-885-724-972,2025,2,1
104-074-309-049-172,2025,2,0
104-476-002-598-590,2025,2,1
105-790-568-112-459,2025,1,0
106-182-757-306-276,2025,1,0
106-194-242-412-035,2025,1,0
106-586-352-790-89X,2025,1,0
106-751-104-575-564,2025,2,0
107-960-118-297-97X,2025,2,0
108-383-119-936-672,2025,1,0
108-883-156-588-209,2025,1,0
109-537-856-549-950,2025,1,0
110-069-336-057-582,2025,1,0
110-331-585-897-794,2025,1,0
110-742-555-503-842,2025,1,0
111-234-472-400-587,2025,1,0
112-058-037-775-911,2025,2,0
112-134-565-684-089,2025,1,0
112-201-766-683-928,2025,1,0
112-326-808-272-756,2025,1,0
112-974-216-090-778,2025,1,0
113-523-075-934-693,2025,1,0
114-535-533-657-369,2025,1,0
114-802-973-939-937,2025,2,0
114-988-668-692-219,2025,2,0
115-526-259-864-956,2025,1,0
115-851-707-933-628,2025,1,0
116-517-385-629-465,2025,1,0
116-580-919-021-174,2025,1,0
116-587-534-531-247,2025,1,0
116-659-526-482-49X,2025,1,0
116-690-647-636-868,2025,1,0
116-794-070-349-106,2025,1,0
117-460-632-725-932,2025,1,0
118-775-366-882-857,2025,1,1
119-094-451-960-47X,2025,1,0
121-068-238-243-271,2025,1,0
121-074-081-597-67X,2025,1,0
121-305-594-122-704,2025,1,0
122-172-879-068-633,2025,1,0
123-344-830-813-262,2025,1,0
126-255-044-771-565,2025,3,0
127-447-750-967-293,2025,1,0
127-924-353-773-101,2025,1,0
127-985-086-411-307,2025,1,0
128-535-493-034-738,2025,1,0
129-666-182-957-275,2025,1,1
129-968-754-627-057,2025,1,0
130-150-355-725-738,2025,4,0
130-743-586-847-55X,2025,1,0
130-832-094-581-980,2025,1,0
130-954-618-510-741,2025,2,1
132-138-113-243-278,2025,1,1
132-185-314-942-78X,2025,1,0
132-357-291-896-802,2025,1,0
132-967-968-376-269,2025,1,0
133-868-543-101-14X,2025,1,0
134-075-994-694-032,2025,1,0
135-097-673-521-521,2025,1,0
135-398-439-046-784,2025,1,0
136-154-287-479-059,2025,2,0
136-187-152-652-978,2025,1,0
136-829-305-074-809,2025,1,0
137-198-628-801-570,2025,1,0
137-206-967-222-888,2025,1,0
137-555-991-192-434,2025,1,0
137-884-626-602-068,2025,1,0
138-167-188-153-331,2025,1,2
138-294-495-544-860,2025,1,0
138-403-799-770-998,2025,1,0
138-896-106-631-708,2025,2,0
139-589-527-160-12X,2025,1,0
139-687-597-422-403,2025,1,0
139-938-994-979-997,2025,1,0
140-004-974-222-942,2025,1,0
140-160-610-606-077,2025,2,1
140-291-539-581-195,2025,1,0
140-433-633-377-36X,2025,1,0
141-413-241-524-47X,2025,1,3
141-779-676-882-344,2025,1,0
142-094-193-171-681,2025,1,0
142-142-812-354-203,2025,1,0
143-448-377-601-799,2025,1,0
144-362-538-826-403,2025,1,0
145-096-607-467-967,2025,1,0
145-839-629-520-508,2025,1,0
145-867-592-321-852,2025,1,0
147-646-500-877-612,2025,1,0
147-811-992-628-220,2025,1,0
148-022-082-929-491,2025,1,0
149-430-674-507-793,2025,1,0
149-757-277-253-739,2025,1,0
149-814-149-110-117,2025,1,0
150-018-193-096-074,2025,1,0
150-061-467-463-550,2025,1,1
151-107-841-963-289,2025,1,0
152-393-033-747-912,2025,1,0
152-872-239-347-082,2025,1,0
153-305-073-821-973,2025,1,0
154-165-294-989-002,2025,2,0
154-320-253-046-435,2025,2,0
154-459-361-976-548,2025,1,0
154-867-522-074-717,2025,1,1
155-171-225-547-777,2025,1,0
156-349-095-175-355,2025,1,0
157-334-317-485-039,2025,1,0
157-885-820-916-300,2025,1,1
158-050-587-275-21X,2025,1,0
158-212-058-870-936,2025,1,0
158-719-032-631-85X,2025,1,0
159-122-183-507-703,2025,1,0
159-212-473-733-994,2025,1,0
159-590-759-247-498,2025,1,1
159-962-596-537-128,2025,1,0
159-995-652-246-343,2025,1,0
160-262-614-630-122,2025,1,0
160-913-573-131-090,2025,1,1
161-091-775-802-223,2025,1,0
161-650-799-970-844,2025,1,1
162-324-398-140-471,2025,2,2
162-415-238-254-991,2025,1,0
162-730-365-055-899,2025,1,0
162-915-615-416-337,2025,1,0
163-033-751-262-389,2025,1,1
163-106-058-438-686,2025,2,3
163-786-342-003-331,2025,1,0
166-969-281-534-77X,2025,1,0
167-006-560-548-095,2025,1,0
167-724-931-149-306,2025,1,0
168-491-228-835-373,2025,1,0
169-136-762-440-056,2025,1,0
169-529-671-448-797,2025,1,0
169-655-967-326-550,2025,1,0
170-758-218-649-982,2025,1,0
170-979-458-803-474,2025,1,0
171-228-159-092-325,2025,1,0
171-344-119-925-052,2025,1,0
171-547-589-954-229,2025,1,1
172-918-963-666-136,2025,1,0
173-048-443-333-282,2025,1,0
173-257-176-532-391,2025,1,0
173-269-208-956-040,2025,1,0
173-889-930-746-451,2025,1,0
174-086-037-887-89X,2025,1,2
174-517-329-305-398,2025,1,0
175-233-389-913-258,2025,2,0
175-249-379-980-939,2025,1,0
176-090-914-035-811,2025,1,0
176-453-583-629-876,2025,1,0
176-863-575-065-670,2025,1,1
177-049-266-107-881,2025,2,0
179-085-689-656-47X,2025,1,0
179-396-027-835-469,2025,1,1
179-462-747-943-903,2025,1,0
179-671-887-615-363,2025,1,0
179-772-404-490-256,2025,1,0
179-999-548-909-286,2025,3,0
180-310-528-175-601,2025,1,0
180-397-727-635-337,2025,1,0
180-418-652-988-946,2025,1,0
180-632-321-844-830,2025,1,0
180-974-241-680-338,2025,1,0
181-722-983-526-749,2025,1,0
181-734-210-382-85X,2025,2,0
183-239-169-704-224,2025,1,0
183-382-165-048-874,2025,1,0
183-587-378-250-178,2025,1,0
184-026-175-164-858,2025,1,0
185-118-700-671-781,2025,1,0
185-258-226-422-730,2025,1,0
185-514-174-094-236,2025,1,0
186-057-722-227-980,2025,2,0
186-246-067-476-907,2025,1,0
186-750-671-947-448,2025,1,1
186-934-675-530-128,2025,1,0
188-392-814-590-999,2025,1,0
188-485-765-243-335,2025,1,0
188-905-890-085-178,2025,1,0
188-957-876-263-235,2025,1,0
189-001-852-049-533,2025,1,0
189-685-919-248-124,2025,1,0
189-759-211-245-461,2025,1,0
190-521-323-087-790,2025,2,2
190-528-465-163-332,2025,1,0
192-592-546-656-920,2025,1,0
192-965-706-019-103,2025,1,0
194-591-025-947-819,2025,1,0
194-807-229-549-791,2025,1,2
196-378-496-566-852,2025,3,0
196-520-789-496-186,2025,1,0
196-712-266-681-717,2025,1,0
197-222-359-026-214,2025,1,0
197-645-719-739-395,2025,1,0
197-898-396-486-21X,2025,1,1
198-017-720-141-023,2025,1,0
198-027-269-971-40X,2025,1,0
199-587-834-431-548,2025,1,0
