document_id,year,family_size,citations
130-616-898-920-427,2024,1,0
131-317-227-605-430,2024,2,1
131-413-785-818-342,2024,1,0
135-346-163-080-943,2024,1,1
138-839-200-149-183,2024,2,0
139-479-173-422-091,2024,1,2
139-917-773-287-804,2024,1,0
142-685-728-746-491,2024,7,4
143-279-676-604-768,2024,2,2
143-291-942-521-423,2024,1,0
143-625-774-253-18X,2024,1,2
143-775-537-714-230,2024,1,0
144-307-559-019-318,2024,2,1
146-545-293-986-71X,2024,2,1
147-965-021-581-29X,2024,1,0
149-788-207-803-848,2024,1,1
150-071-576-947-246,2024,1,0
153-555-908-998-34X,2024,1,0
154-990-266-032-094,2024,1,1
156-145-990-841-719,2024,1,0
156-307-365-259-458,2024,1,0
159-494-515-287-135,2024,1,1
162-600-325-933-209,2024,1,4
164-511-461-878-759,2024,1,0
167-036-954-911-579,2024,1,0
168-145-516-055-599,2024,1,1
170-361-274-389-331,2024,1,0
171-130-719-241-187,2024,1,0
171-893-334-590-197,2024,2,3
172-024-030-872-71X,2024,2,22
172-760-115-593-002,2024,1,3
176-725-894-593-571,2024,2,0
177-474-439-411-142,2024,2,0
180-683-054-565-828,2024,1,0
182-275-586-617-473,2024,1,1
185-101-329-668-770,2024,1,1
186-864-661-274-281,2024,1,3
187-170-777-421-079,2024,1,1
188-016-095-633-171,2024,2,2
188-727-536-977-895,2024,1,1
189-109-234-384-152,2024,1,2
189-560-589-075-099,2024,1,1
192-445-778-042-100,2024,1,6
196-779-727-095-240,2024,1,0
197-072-621-669-231,2024,1,1
198-445-244-728-966,2024,1,1
199-887-756-851-33X,2024,1,1
001-664-936-063-593,2025,3,0
002-975-554-241-141,2025,1,0
003-032-487-344-02X,2025,1,0
003-468-459-775-348,2025,1,0
004-826-592-726-063,2025,1,1
006-867-610-949-310,2025,1,0
007-618-371-625-616,2025,2,0
009-318-081-000-712,2025,1,0
009-446-961-693-875,2025,1,0
011-437-376-811-428,2025,1,0
011-721-925-263-734,2025,1,0
014-079-283-504-463,2025,1,0
014-330-160-024-627,2025,1,0
016-342-756-168-825,2025,1,0
017-544-667-149-181,2025,1,1
018-132-843-490-991,2025,1,0
018-519-204-855-751,2025,1,0
019-149-392-165-678,2025,1,0
020-381-756-334-471,2025,1,0
021-159-498-438-583,2025,2,0
022-254-063-265-961,2025,1,0
022-845-330-448-67X,2025,1,0
023-514-775-952-406,2025,1,0
024-016-883-149-279,2025,1,2
024-116-401-557-957,2025,1,0
024-726-506-046-422,2025,1,0
024-814-672-262-753,2025,1,0
025-529-438-302-028,2025,1,0
025-533-924-632-26X,2025,1,0
026-993-718-631-745,2025,1,0
027-750-236-153-218,2025,3,1
028-261-918-782-715,2025,2,0
028-727-272-138-593,2025,1,1
031-192-689-048-331,2025,2,0
032-186-173-735-224,2025,1,0
033-385-860-423-116,2025,1,0
036-478-839-354-090,2025,2,3
036-483-250-445-308,2025,1,0
037-632-460-907-139,2025,1,0
038-173-705-846-896,2025,1,0
038-573-604-178-588,2025,2,0
039-541-748-085-41X,2025,1,0
040-864-002-490-744,2025,3,0
041-350-366-880-055,2025,1,0
041-925-440-231-091,2025,1,0
044-042-592-966-564,2025,1,1
045-412-128-547-261,2025,1,0
046-207-162-839-229,2025,1,0
047-187-516-603-32X,2025,1,0
047-767-574-172-282,2025,1,0
049-981-131-012-378,2025,1,0
051-504-967-801-078,2025,2,0
052-867-221-695-191,2025,1,0
054-003-380-398-148,2025,3,0
054-497-781-626-933,2025,2,0
055-107-540-106-785,2025,2,0
056-876-485-423-798,2025,1,0
057-021-496-306-936,2025,1,1
059-396-380-056-262,2025,1,0
063-111-769-577-667,2025,1,1
064-283-970-983-39X,2025,2,0
064-980-784-082-225,2025,1,0
066-415-981-855-689,2025,1,0
066-498-048-250-89X,2025,1,0
066-795-607-151-056,2025,1,0
067-271-996-717-672,2025,1,0
067-395-257-852-840,2025,1,0
067-722-666-410-74X,2025,1,1
067-802-663-671-418,2025,1,0
068-323-319-466-35X,2025,1,0
069-019-917-147-623,2025,1,0
070-589-162-127-711,2025,1,0
070-813-357-512-656,2025,1,0
072-042-011-951-467,2025,2,0
074-610-603-349-360,2025,1,0
076-562-901-229-868,2025,1,0
077-630-937-187-821,2025,1,0
079-466-683-864-829,2025,1,0
079-539-975-906-554,2025,2,0
080-580-003-103-386,2025,2,0
082-646-683-790-90X,2025,1,0
082-904-570-886-373,2025,1,0
084-029-002-912-449,2025,1,0
084-457-761-551-358,2025,1,0
085-732-170-221-090,2025,7,0
085-838-803-885-782,2025,1,0
086-481-115-228-33X,2025,1,0
088-177-693-807-874,2025,2,0
089-201-409-187-553,2025,1,0
089-413-714-480-101,2025,2,0
091-529-581-493-641,2025,1,0
092-161-456-516-166,2025,1,0
094-105-032-319-616,2025,1,0
094-813-994-420-966,2025,2,0
094-851-172-879-425,2025,1,0
095-014-835-106-262,2025,2,0
095-499-843-248-912,2025,1,0
095-801-196-196-478,2025,1,0
096-436-540-043-539,2025,1,0
097-444-449-188-426,2025,1,0
097-770-763-359-637,2025,2,0
098-309-452-620-843,2025,1,0
099-581-407-288-713,2025,2,0
100-669-095-574-98X,2025,1,0
102-263-049-199-106,2025,2,0
103-304-733-520-255,2025,1,0
103-664-046-984-743,2025,1,0
106-593-385-992-266,2025,1,0
108-379-353-160-700,2025,1,0
109-250-130-701-871,2025,1,0
110-629-670-318-605,2025,2,0
113-508-260-334-424,2025,2,0
114-487-577-588-795,2025,1,0
114-921-106-487-583,2025,1,0
115-225-469-878-88X,2025,2,0
115-620-435-098-770,2025,1,0
116-843-975-012-75X,2025,1,0
118-249-120-998-892,2025,1,0
118-783-937-738-809,2025,1,0
119-513-151-498-053,2025,1,0
120-826-771-663-315,2025,1,0
121-153-177-819-703,2025,1,0
121-986-238-276-703,2025,2,0
122-557-938-092-105,2025,2,0
122-888-253-793-052,2025,1,0
126-303-841-034-967,2025,1,0
128-105-575-717-866,2025,1,0
130-977-418-478-144,2025,2,0
131-113-791-412-395,2025,1,0
131-421-842-940-441,2025,1,0
131-523-604-991-689,2025,1,0
132-227-700-319-788,2025,1,0
133-542-156-668-701,2025,1,0
133-606-448-208-707,2025,2,2
133-677-908-472-508,2025,1,0
135-183-680-273-467,2025,1,0
138-678-849-900-643,2025,2,0
139-024-676-658-53X,2025,2,0
140-963-439-053-095,2025,1,0
141-638-934-604-066,2025,1,0
142-549-731-303-660,2025,1,0
144-239-410-084-46X,2025,2,0
144-796-008-218-505,2025,2,0
146-792-259-693-954,2025,1,0
146-908-596-991-057,2025,1,0
147-828-433-467-88X,2025,1,1
148-051-402-500-620,2025,1,0
148-618-999-381-285,2025,1,0
149-499-887-630-088,2025,1,1
150-872-145-503-416,2025,1,2
152-721-660-811-274,2025,1,0
154-224-853-001-257,2025,3,0
154-397-243-188-267,2025,1,1
155-626-121-038-642,2025,1,0
156-035-029-275-68X,2025,1,1
158-598-088-885-914,2025,1,0
159-325-254-583-958,2025,1,0
159-556-621-679-950,2025,1,0
159-706-952-915-576,2025,1,0
160-731-148-961-248,2025,1,0
161-473-526-659-95X,2025,1,0
161-715-057-792-940,2025,1,1
167-273-617-795-326,2025,1,0
168-737-356-145-585,2025,1,0
168-770-570-998-292,2025,1,0
168-803-939-578-887,2025,1,0
169-332-443-644-80X,2025,1,0
169-887-966-023-382,2025,2,0
170-609-231-698-069,2025,1,0
174-402-550-165-670,2025,3,0
177-171-053-582-784,2025,1,0
177-807-792-242-012,2025,1,0
178-688-787-737-691,2025,2,0
180-572-567-918-359,2025,1,0
182-888-241-715-731,2025,1,0
185-339-714-779-231,2025,1,0
185-436-552-981-051,2025,1,0
188-130-301-638-192,2025,1,0
188-827-820-565-167,2025,1,1
189-143-301-533-98X,2025,1,0
189-651-675-242-782,2025,2,0
189-745-097-271-238,2025,2,0
191-082-047-511-472,2025,1,0
192-260-488-138-699,2025,1,1
193-351-397-765-910,2025,1,0
193-990-771-213-632,2025,1,0
194-871-799-862-073,2025,2,0
195-187-645-491-236,2025,1,0
197-780-035-202-476,2025,1,0
199-152-959-716-00X,2025,1,0
199-340-102-502-131,2025,1,1
199-479-372-491-619,2025,1,0
